gene_id,total_unsp,total_sp,total
WBGene00000777.,13,664,677
WBGene00000778.,4,94,98
WBGene00000779.,6118,30307,36425
WBGene00000780.,276,811,1087
WBGene00000781.,2,163,165
WBGene00000782.,0,0,0
WBGene00000783.,7,52,59
WBGene00000784.,5,308,313
WBGene00000785.,3,364,367
WBGene00000786.,23,76,99
WBGene00000787.,9,582,591
WBGene00000788.,19,1368,1387
WBGene00000789.,10,235,245
WBGene00000792.,24,45,69
WBGene00000793.,960,548,1508
WBGene00000794.,33,359,392
WBGene00000795.,14,185,199
WBGene00000796.,111,650,761
WBGene00000797.,1,19,20
WBGene00000798.,4,420,424
WBGene00000799.,7,15,22
WBGene00000800.,100,866,966
WBGene00000801.,34,157,191
WBGene00000802.,775,20410,21185
WBGene00000803.,2,40,42
WBGene00000804.,4,284,288
WBGene00000812.,57,246,303
WBGene00000813.,43,362,405
WBGene00000814.,46,634,680
WBGene00000815.,88,300,388
WBGene00000816.,59,253,312
WBGene00000817.,12,243,255
WBGene00000818.,41,269,310
WBGene00000819.,1,0,1
WBGene00000820.,44,120,164
WBGene00000821.,0,1,1
WBGene00000822.,1852,9933,11785
WBGene00000829.,0,10220,10220
WBGene00000830.,0,0,0
WBGene00000831.,1,69,70
WBGene00000832.,195,858,1053
WBGene00000833.,58,15074,15132
WBGene00000834.,173,330,503
WBGene00000835.,79,737,816
WBGene00000836.,21,419,440
WBGene00000837.,43,406,449
WBGene00000838.,27,178,205
WBGene00000839.,27,388,415
WBGene00000840.,56,476,532
WBGene00000841.,13,37,50
WBGene00000843.,5,706,711
WBGene00000845.,255,972,1227
WBGene00000846.,36,194,230
WBGene00000851.,1,3,4
WBGene00000853.,2,3,5
WBGene00000854.,114,519,633
WBGene00000857.,5,223,228
WBGene00000858.,62,474,536
WBGene00000859.,1,5,6
WBGene00000860.,9,23,32
WBGene00000861.,0,2,2
WBGene00000862.,43,45,88
WBGene00000863.,8,214,222
WBGene00000864.,0,1,1
WBGene00000865.,4,133,137
WBGene00000866.,0,1,1
WBGene00000867.,0,3,3
WBGene00000868.,9,476,485
WBGene00000869.,99,4036,4135
WBGene00000870.,16,350,366
WBGene00000871.,17,70,87
WBGene00000872.,15,219,234
WBGene00000874.,32,334,366
WBGene00000875.,7,296,303
WBGene00000876.,107,674,781
WBGene00000877.,20,3450,3470
WBGene00000878.,2,28,30
WBGene00000879.,1025,8965,9990
WBGene00000880.,38,348,386
WBGene00000881.,3,4605,4608
WBGene00000882.,1,721,722
WBGene00000883.,3990,31605,35595
WBGene00000884.,17,485,502
WBGene00000885.,112,145,257
WBGene00000886.,30,305,335
WBGene00000887.,156,422,578
WBGene00000888.,43,425,468
WBGene00000889.,26,465,491
WBGene00000890.,43,188,231
WBGene00000891.,119,453,572
WBGene00000892.,46,222,268
WBGene00000893.,0,2,2
WBGene00000894.,66,520,586
WBGene00000895.,14,12,26
WBGene00000896.,224,2370,2594
WBGene00000897.,16,227,243
WBGene00000898.,431,540,971
WBGene00000899.,58,402,460
WBGene00000900.,200,559,759
WBGene00000901.,232,1443,1675
WBGene00000902.,2,23,25
WBGene00000903.,3,423,426
WBGene00000904.,14,32,46
WBGene00000905.,11,100,111
WBGene00000906.,53,77,130
WBGene00000907.,12,74,86
WBGene00000908.,201,376,577
WBGene00000910.,153,738,891
WBGene00000911.,103,573,676
WBGene00000912.,203,811,1014
WBGene00000913.,17,186,203
WBGene00000914.,101,310,411
WBGene00000915.,274,18845,19119
WBGene00000917.,87,529,616
WBGene00000920.,4,391,395
WBGene00000923.,15,860,875
WBGene00000928.,20,1028,1048
WBGene00000929.,85,343,428
WBGene00000930.,0,6,6
WBGene00000931.,76,2811,2887
WBGene00000932.,1,17,18
WBGene00000933.,192,1064,1256
WBGene00000934.,7,131,138
WBGene00000935.,2,51,53
WBGene00000936.,4,324,328
WBGene00000937.,0,119,119
WBGene00000938.,99,1136,1235
WBGene00000939.,87,486,573
WBGene00000940.,118,509,627
WBGene00000941.,851,3209,4060
WBGene00000942.,111,4018,4129
WBGene00000950.,13,22,35
WBGene00000951.,1,11,12
WBGene00000952.,17,11,28
WBGene00000953.,19,53,72
WBGene00000955.,2,17,19
WBGene00000958.,48,278,326
WBGene00000959.,59,445,504
WBGene00000960.,8,12,20
WBGene00000961.,9,258,267
WBGene00000962.,130,2032,2162
WBGene00000963.,62,355,417
WBGene00000964.,42,1620,1662
WBGene00000965.,18,270,288
WBGene00000966.,21,63,84
WBGene00000967.,31,56,87
WBGene00000968.,32,93,125
WBGene00000969.,7,261,268
WBGene00000970.,27,671,698
WBGene00000971.,1,17,18
WBGene00000972.,9,146,155
WBGene00000973.,20,258,278
WBGene00000974.,8,35,43
WBGene00000975.,285,575,860
WBGene00000976.,45,516,561
WBGene00000977.,0,9,9
WBGene00000978.,16,1142,1158
WBGene00000979.,4,61,65
WBGene00000980.,81,277,358
WBGene00000981.,1,76,77
WBGene00000982.,141,1529,1670
WBGene00000983.,10,92,102
WBGene00000984.,37,310,347
WBGene00000985.,13,332,345
WBGene00000986.,0,21,21
WBGene00000987.,72,386,458
WBGene00000988.,270,5223,5493
WBGene00000989.,0,4,4
WBGene00000990.,83,321,404
WBGene00000991.,72,301,373
WBGene00000992.,149,464,613
WBGene00000993.,85,342,427
WBGene00000994.,17,127,144
WBGene00000995.,6,181,187
WBGene00000996.,50,851,901
WBGene00000998.,614,9531,10145
WBGene00001000.,416,7954,8370
WBGene00001001.,75,566,641
WBGene00001002.,14,267,281
WBGene00001005.,23,7322,7345
WBGene00001006.,34,612,646
WBGene00001007.,291,1515,1806
WBGene00001008.,103,643,746
WBGene00001016.,4,45,49
WBGene00001017.,93,863,956
WBGene00001018.,227,765,992
WBGene00001019.,107,542,649
WBGene00001020.,24,339,363
WBGene00001021.,60,90,150
WBGene00001022.,5,74,79
WBGene00001023.,64,968,1032
WBGene00001025.,56,613,669
WBGene00001026.,14,561,575
WBGene00001027.,80,630,710
WBGene00001028.,144,984,1128
WBGene00001029.,176,1247,1423
WBGene00001030.,25,1892,1917
WBGene00001031.,13,1043,1056
WBGene00001032.,6,240,246
WBGene00001033.,47,227,274
WBGene00001034.,16,435,451
WBGene00001035.,45,361,406
WBGene00001036.,9,194,203
WBGene00001037.,23,1684,1707
WBGene00001038.,47,1818,1865
WBGene00001039.,163,489,652
WBGene00001040.,18,208,226
WBGene00001041.,11,442,453
WBGene00001042.,220,750,970
WBGene00001043.,72,246,318
WBGene00001044.,2,15,17
WBGene00001045.,22,320,342
WBGene00001046.,2,37,39
WBGene00001047.,147,1156,1303
WBGene00001048.,65,394,459
WBGene00001049.,15,139,154
WBGene00001050.,6,35,41
WBGene00001051.,0,733,733
WBGene00001052.,46,218,264
WBGene00001053.,29,116,145
WBGene00001054.,71,260,331
WBGene00001055.,70,243,313
WBGene00001056.,86,588,674
WBGene00001057.,10,378,388
WBGene00001058.,53,361,414
WBGene00001059.,2,86,88
WBGene00001060.,4,262,266
WBGene00001061.,22,207,229
WBGene00001062.,0,0,0
WBGene00001063.,0,2,2
WBGene00001064.,12,418,430
WBGene00001065.,2,611,613
WBGene00001066.,58,176,234
WBGene00001067.,0,102,102
WBGene00001068.,52,1082,1134
WBGene00001069.,7,498,505
WBGene00001070.,76,332,408
WBGene00001071.,62,470,532
WBGene00001072.,2,374,376
WBGene00001073.,108,1314,1422
WBGene00001074.,65,196,261
WBGene00001075.,8,19,27
WBGene00001076.,0,79,79
WBGene00001077.,45,1015,1060
WBGene00001078.,56,222,278
WBGene00001079.,5,67,72
WBGene00001080.,160,969,1129
WBGene00001081.,48,916,964
WBGene00001082.,65,627,692
WBGene00001085.,57,422,479
WBGene00001086.,37,505,542
WBGene00001087.,371,337,708
WBGene00001088.,487,2428,2915
WBGene00001089.,72,447,519
WBGene00001090.,9,168,177
WBGene00001091.,57,266,323
WBGene00001092.,0,25,25
WBGene00001093.,20,778,798
WBGene00001094.,18,1855,1873
WBGene00001095.,39,141,180
WBGene00001096.,2,38,40
WBGene00001099.,3,41,44
WBGene00001101.,193,816,1009
WBGene00001102.,9,123,132
WBGene00001103.,0,0,0
WBGene00001104.,1,0,1
WBGene00001105.,1,3,4
WBGene00001106.,2,0,2
WBGene00001107.,19,90,109
WBGene00001108.,0,1,1
WBGene00001109.,0,16,16
WBGene00001110.,3,60,63
WBGene00001111.,10,2,12
